"userName","numberOfTweets","url"
"ArgentArts",1,"https://twitter.com/ArgentArts"
"davidmmorris1",1,"https://twitter.com/davidmmorris1"
"SanteNasc",1,"https://twitter.com/SanteNasc"
"brucepell",1,"https://twitter.com/brucepell"
"jwilluva",1,"https://twitter.com/jwilluva"
"jensenmatthews_",1,"https://twitter.com/jensenmatthews_"
"jessievaz12",1,"https://twitter.com/jessievaz12"
"Forbesfacts",1,"https://twitter.com/Forbesfacts"
"Anki7Singh",1,"https://twitter.com/Anki7Singh"
"OtooleJ",1,"https://twitter.com/OtooleJ"
"ChrisKirk_CRE",1,"https://twitter.com/ChrisKirk_CRE"
"SunceMore1",1,"https://twitter.com/SunceMore1"
"WTCWinnipeg",1,"https://twitter.com/WTCWinnipeg"
"thealexfreeman",1,"https://twitter.com/thealexfreeman"
"debbeachamatl",1,"https://twitter.com/debbeachamatl"
"HealthMediaMktg",1,"https://twitter.com/HealthMediaMktg"
"cookinfrance",1,"https://twitter.com/cookinfrance"
"boredabit",1,"https://twitter.com/boredabit"
"Cutis13939939",1,"https://twitter.com/Cutis13939939"
"jpceasyas123",1,"https://twitter.com/jpceasyas123"
"kapital_online",1,"https://twitter.com/kapital_online"
"windowofmytweet",1,"https://twitter.com/windowofmytweet"
"SI_Croydon",1,"https://twitter.com/SI_Croydon"
"ozmox",1,"https://twitter.com/ozmox"
"chenmengwei",1,"https://twitter.com/chenmengwei"
"BayerSuomi",1,"https://twitter.com/BayerSuomi"
"Cami_Hamilton",1,"https://twitter.com/Cami_Hamilton"
"timoz121074",1,"https://twitter.com/timoz121074"
"kamyousaf",1,"https://twitter.com/kamyousaf"
"Shortwriter1173",1,"https://twitter.com/Shortwriter1173"
"DanSmigrod",1,"https://twitter.com/DanSmigrod"
"luannem",1,"https://twitter.com/luannem"
"nimowambui",1,"https://twitter.com/nimowambui"
"creatingfuturus",1,"https://twitter.com/creatingfuturus"
"JohnnyLangstedt",1,"https://twitter.com/JohnnyLangstedt"
"WestSuburbanDog",1,"https://twitter.com/WestSuburbanDog"
"Butkovicedu",1,"https://twitter.com/Butkovicedu"
"rgonv",1,"https://twitter.com/rgonv"
"TroyConnects",1,"https://twitter.com/TroyConnects"
"lampmagician",1,"https://twitter.com/lampmagician"
"dkotrapu",1,"https://twitter.com/dkotrapu"
"shooteyeout",1,"https://twitter.com/shooteyeout"
"LightIslandFoto",1,"https://twitter.com/LightIslandFoto"
"healthybrandco",1,"https://twitter.com/healthybrandco"
"Canopach",1,"https://twitter.com/Canopach"
"puriscrubbers",1,"https://twitter.com/puriscrubbers"
"tsuder",1,"https://twitter.com/tsuder"
"JNightingale",1,"https://twitter.com/JNightingale"
"sUASnews",1,"https://twitter.com/sUASnews"
"defYenLight",1,"https://twitter.com/defYenLight"
"SLikharev",1,"https://twitter.com/SLikharev"
"cryptotrading8",1,"https://twitter.com/cryptotrading8"
"Kiemkracht",1,"https://twitter.com/Kiemkracht"
"Sophiecuisine",1,"https://twitter.com/Sophiecuisine"
"soniyamathur96",1,"https://twitter.com/soniyamathur96"
"TheSustainabler",1,"https://twitter.com/TheSustainabler"
"ZorynaODonnell",1,"https://twitter.com/ZorynaODonnell"
"ciphersec",1,"https://twitter.com/ciphersec"
"nameshosted",1,"https://twitter.com/nameshosted"
"TweetBeatle",1,"https://twitter.com/TweetBeatle"
"Inves2MoneyLabs",1,"https://twitter.com/Inves2MoneyLabs"
"GarlandaLuca",1,"https://twitter.com/GarlandaLuca"
"talksouk",1,"https://twitter.com/talksouk"
"miquelmora",1,"https://twitter.com/miquelmora"
"jpabecilla",1,"https://twitter.com/jpabecilla"
"TravisMelville",1,"https://twitter.com/TravisMelville"
"BookMarkLee",1,"https://twitter.com/BookMarkLee"
"karthika",1,"https://twitter.com/karthika"
"KellyParkson1",1,"https://twitter.com/KellyParkson1"
"ilfstest",1,"https://twitter.com/ilfstest"
"mtlaiethics",1,"https://twitter.com/mtlaiethics"
"KorticalAi",1,"https://twitter.com/KorticalAi"
"EditorThink",1,"https://twitter.com/EditorThink"
"Abrams981",1,"https://twitter.com/Abrams981"
"AmbitEnergyMA",1,"https://twitter.com/AmbitEnergyMA"
"DataNativesCon",1,"https://twitter.com/DataNativesCon"
"vburrows1",1,"https://twitter.com/vburrows1"
"Finnfield",1,"https://twitter.com/Finnfield"
"ShutterBlossoms",1,"https://twitter.com/ShutterBlossoms"
"drnatalie",1,"https://twitter.com/drnatalie"
"ActivismMyWay",1,"https://twitter.com/ActivismMyWay"
"flamuseums",1,"https://twitter.com/flamuseums"
"DrDesmondPatton",1,"https://twitter.com/DrDesmondPatton"
"felipechpol",1,"https://twitter.com/felipechpol"
"Kendo_THM",1,"https://twitter.com/Kendo_THM"
"PatMussieux",1,"https://twitter.com/PatMussieux"
"eilalan1",1,"https://twitter.com/eilalan1"
"maxplante",1,"https://twitter.com/maxplante"
"Khalid_View",1,"https://twitter.com/Khalid_View"
"rohitashchandra",1,"https://twitter.com/rohitashchandra"
"claner",1,"https://twitter.com/claner"
"Delaloye",1,"https://twitter.com/Delaloye"
"tariqanwarnoor",1,"https://twitter.com/tariqanwarnoor"
"saajida_a",1,"https://twitter.com/saajida_a"
"Aumcore",1,"https://twitter.com/Aumcore"
"skhan_tech",1,"https://twitter.com/skhan_tech"
"marc_f",1,"https://twitter.com/marc_f"
"SpeechKit_io",1,"https://twitter.com/SpeechKit_io"
"Jchang1984",1,"https://twitter.com/Jchang1984"
"Ramsdens",1,"https://twitter.com/Ramsdens"
"DigiAcademy",1,"https://twitter.com/DigiAcademy"
"CharchuRn",1,"https://twitter.com/CharchuRn"
"JReadman",1,"https://twitter.com/JReadman"
"Griseline1",1,"https://twitter.com/Griseline1"
"GustaafVocking",1,"https://twitter.com/GustaafVocking"
"markallenmobi",1,"https://twitter.com/markallenmobi"
"3rdCoast280",1,"https://twitter.com/3rdCoast280"
"GuidoKerkhof",1,"https://twitter.com/GuidoKerkhof"
"AmyCGross",1,"https://twitter.com/AmyCGross"
"CardBotsCCG",1,"https://twitter.com/CardBotsCCG"
"NewsAboutLife",1,"https://twitter.com/NewsAboutLife"
"VaidenFrost",1,"https://twitter.com/VaidenFrost"
"gavriellegynd",1,"https://twitter.com/gavriellegynd"
"frostedsoul",1,"https://twitter.com/frostedsoul"
"ZonaBinaria",1,"https://twitter.com/ZonaBinaria"
"maizeanalytics",1,"https://twitter.com/maizeanalytics"
"LAnalytics",1,"https://twitter.com/LAnalytics"
"OliJHolmes",1,"https://twitter.com/OliJHolmes"
"anitabondi",1,"https://twitter.com/anitabondi"
"UKmfg",1,"https://twitter.com/UKmfg"
"Osunga",1,"https://twitter.com/Osunga"
"juliedeJongh",1,"https://twitter.com/juliedeJongh"
"_France_Startup",1,"https://twitter.com/_France_Startup"
"brunoeducsant",1,"https://twitter.com/brunoeducsant"
"JMunozCasillas",1,"https://twitter.com/JMunozCasillas"
"UpSonder",1,"https://twitter.com/UpSonder"
"sahilcbhardwaj",1,"https://twitter.com/sahilcbhardwaj"
"Attendease",1,"https://twitter.com/Attendease"
"LiamDunphy",1,"https://twitter.com/LiamDunphy"
"robertoghiaroni",1,"https://twitter.com/robertoghiaroni"
"neo_keys",1,"https://twitter.com/neo_keys"
"fredparv",1,"https://twitter.com/fredparv"
"BelajarDesainBD",1,"https://twitter.com/BelajarDesainBD"
"BristowColin",1,"https://twitter.com/BristowColin"
"DaMi2_AI",1,"https://twitter.com/DaMi2_AI"
"METcommunity_US",1,"https://twitter.com/METcommunity_US"
"yegispnk",1,"https://twitter.com/yegispnk"
"Appearition",1,"https://twitter.com/Appearition"
"GrowthEnabler",1,"https://twitter.com/GrowthEnabler"
"begeland",1,"https://twitter.com/begeland"
"JTreiber",1,"https://twitter.com/JTreiber"
"finesselv",1,"https://twitter.com/finesselv"
"charlesjlove",1,"https://twitter.com/charlesjlove"
"SmartRulesDACH",1,"https://twitter.com/SmartRulesDACH"
"FUSIONSMGROUP",1,"https://twitter.com/FUSIONSMGROUP"
"philpostro",1,"https://twitter.com/philpostro"
"rHour",1,"https://twitter.com/rHour"
"elifarley",1,"https://twitter.com/elifarley"
"apoliticalco",1,"https://twitter.com/apoliticalco"
"ubercool",1,"https://twitter.com/ubercool"
"Mahdlocd",1,"https://twitter.com/Mahdlocd"
"toyinldr",1,"https://twitter.com/toyinldr"
"gCasadoBarral",1,"https://twitter.com/gCasadoBarral"
"jobcastnet",1,"https://twitter.com/jobcastnet"
"MasterTheEvent",1,"https://twitter.com/MasterTheEvent"
"FormITS",1,"https://twitter.com/FormITS"
"mrDarkLab",1,"https://twitter.com/mrDarkLab"
"ValeriaGallo30",1,"https://twitter.com/ValeriaGallo30"
"Isaac_duk",1,"https://twitter.com/Isaac_duk"
"aussiepurplecow",1,"https://twitter.com/aussiepurplecow"
"USWMechatronics",1,"https://twitter.com/USWMechatronics"
"Abhishek_Syal",1,"https://twitter.com/Abhishek_Syal"
"L_DiVito",1,"https://twitter.com/L_DiVito"
"Jessica_Harned",1,"https://twitter.com/Jessica_Harned"
"gfriend",1,"https://twitter.com/gfriend"
"bostonmorris",1,"https://twitter.com/bostonmorris"
"planthiredirec",1,"https://twitter.com/planthiredirec"
"kevinmic",1,"https://twitter.com/kevinmic"
"arielniu",1,"https://twitter.com/arielniu"
"coffeecommotion",1,"https://twitter.com/coffeecommotion"
"AjParadith",1,"https://twitter.com/AjParadith"
"JPNicols",1,"https://twitter.com/JPNicols"
"danielkjacobs",1,"https://twitter.com/danielkjacobs"
"zloutfi75",1,"https://twitter.com/zloutfi75"
"ellenjharris",1,"https://twitter.com/ellenjharris"
"GoAppier",1,"https://twitter.com/GoAppier"
"LocalLocalSeatt",1,"https://twitter.com/LocalLocalSeatt"
"CalvinHJr",1,"https://twitter.com/CalvinHJr"
"davidcarnahan",1,"https://twitter.com/davidcarnahan"
"jrochesf",1,"https://twitter.com/jrochesf"
"tingpad_co_uk",1,"https://twitter.com/tingpad_co_uk"
"TeacherWain",1,"https://twitter.com/TeacherWain"
"mattiaswac",1,"https://twitter.com/mattiaswac"
"JulianaJai",1,"https://twitter.com/JulianaJai"
"DavidNorford",1,"https://twitter.com/DavidNorford"
"nidecristofaro",1,"https://twitter.com/nidecristofaro"
"bizpreneurbuddy",1,"https://twitter.com/bizpreneurbuddy"
"GospelCNN",1,"https://twitter.com/GospelCNN"
"PlaksinaTatyana",1,"https://twitter.com/PlaksinaTatyana"
"smboro",1,"https://twitter.com/smboro"
"steveDsmart",1,"https://twitter.com/steveDsmart"
"olympus1112",1,"https://twitter.com/olympus1112"
"albertocabalero",1,"https://twitter.com/albertocabalero"
"BanafaAhmed",1,"https://twitter.com/BanafaAhmed"
"cutruz",1,"https://twitter.com/cutruz"
"tequilatech",1,"https://twitter.com/tequilatech"
"INED125",1,"https://twitter.com/INED125"
"sbosque",1,"https://twitter.com/sbosque"
"GlobalMediaIT",1,"https://twitter.com/GlobalMediaIT"
"sixthfactor",1,"https://twitter.com/sixthfactor"
"SeattleDataGuy",1,"https://twitter.com/SeattleDataGuy"
"HouseMusicTV",1,"https://twitter.com/HouseMusicTV"
"Drfarquar",1,"https://twitter.com/Drfarquar"
"MWBEX",1,"https://twitter.com/MWBEX"
"V100Taylor",1,"https://twitter.com/V100Taylor"
"FlashEnnio",1,"https://twitter.com/FlashEnnio"
"jfmaeder",1,"https://twitter.com/jfmaeder"
"CSR_ticker",1,"https://twitter.com/CSR_ticker"
"germanbroker",1,"https://twitter.com/germanbroker"
"EvaThelisson",1,"https://twitter.com/EvaThelisson"
"TheBruvsTV",1,"https://twitter.com/TheBruvsTV"
"jaisGZH",1,"https://twitter.com/jaisGZH"
"JustPenn10",1,"https://twitter.com/JustPenn10"
"bhumharit",1,"https://twitter.com/bhumharit"
"thomashaida",1,"https://twitter.com/thomashaida"
"djblack",1,"https://twitter.com/djblack"
"outilammi",1,"https://twitter.com/outilammi"
"FozzieHere",1,"https://twitter.com/FozzieHere"
"alpeshdoshi",1,"https://twitter.com/alpeshdoshi"
"JoelLindsey",1,"https://twitter.com/JoelLindsey"
"unico",1,"https://twitter.com/unico"
"dfischer",1,"https://twitter.com/dfischer"
"globaliste",1,"https://twitter.com/globaliste"
"servicesmobiles",1,"https://twitter.com/servicesmobiles"
"d3d1hermansyah",1,"https://twitter.com/d3d1hermansyah"
"yourhelpsales",1,"https://twitter.com/yourhelpsales"
"siddhithakkar1",1,"https://twitter.com/siddhithakkar1"
"AnalyticPatrick",1,"https://twitter.com/AnalyticPatrick"
"righteousness1",1,"https://twitter.com/righteousness1"
"chaikidukaan",1,"https://twitter.com/chaikidukaan"
"cxoherald",1,"https://twitter.com/cxoherald"
"vishalpanchal85",1,"https://twitter.com/vishalpanchal85"
"theorbitalab",1,"https://twitter.com/theorbitalab"
"airbornerespons",1,"https://twitter.com/airbornerespons"
"alicja92",1,"https://twitter.com/alicja92"
"MarComm3",1,"https://twitter.com/MarComm3"
"dutch_travel",1,"https://twitter.com/dutch_travel"
"V1hZz8V3Z4g6P7L",1,"https://twitter.com/V1hZz8V3Z4g6P7L"
"ErinKayAnderson",1,"https://twitter.com/ErinKayAnderson"
"SumitSEOFlorida",1,"https://twitter.com/SumitSEOFlorida"
"shanesuttonart",1,"https://twitter.com/shanesuttonart"
"silkccut",1,"https://twitter.com/silkccut"
"ENBertussi",1,"https://twitter.com/ENBertussi"
"DMI2002",1,"https://twitter.com/DMI2002"
"mikebroyles71",1,"https://twitter.com/mikebroyles71"
"BrandyEMann",1,"https://twitter.com/BrandyEMann"
"qsjose",1,"https://twitter.com/qsjose"
"stefansmek",1,"https://twitter.com/stefansmek"
"Digitalwalk",1,"https://twitter.com/Digitalwalk"
"lifereinsurance",1,"https://twitter.com/lifereinsurance"
"iSportsAnalysis",1,"https://twitter.com/iSportsAnalysis"
"SEO_Domination_",1,"https://twitter.com/SEO_Domination_"
"pebbe2b",1,"https://twitter.com/pebbe2b"
"enfonomi",1,"https://twitter.com/enfonomi"
"mrhoffman",1,"https://twitter.com/mrhoffman"
"txtsmarter",1,"https://twitter.com/txtsmarter"
"biz_tips",1,"https://twitter.com/biz_tips"
"humangeneric",1,"https://twitter.com/humangeneric"
"Cabume",1,"https://twitter.com/Cabume"
"marshallalston_",1,"https://twitter.com/marshallalston_"
"GeorgeCohta",1,"https://twitter.com/GeorgeCohta"
"aviputty",1,"https://twitter.com/aviputty"
"TRLegalEurope",1,"https://twitter.com/TRLegalEurope"
"dohabit",1,"https://twitter.com/dohabit"
"OusVictoria",1,"https://twitter.com/OusVictoria"
"UshaMartinTech",1,"https://twitter.com/UshaMartinTech"
"MsTreasureLove",1,"https://twitter.com/MsTreasureLove"
"mechanizedhuman",1,"https://twitter.com/mechanizedhuman"
"OnBRM",1,"https://twitter.com/OnBRM"
"ConsultinLawyer",1,"https://twitter.com/ConsultinLawyer"
"jkaruttykaran",1,"https://twitter.com/jkaruttykaran"
"sereprz",1,"https://twitter.com/sereprz"
"etnasoft",1,"https://twitter.com/etnasoft"
"Renate_Doering",1,"https://twitter.com/Renate_Doering"
"frankyblabla",1,"https://twitter.com/frankyblabla"
"masssly",1,"https://twitter.com/masssly"
"AndyBishop",1,"https://twitter.com/AndyBishop"
"SystemicSarcasm",1,"https://twitter.com/SystemicSarcasm"
"androoea",1,"https://twitter.com/androoea"
"uzmeow",1,"https://twitter.com/uzmeow"
"govindprabhu",1,"https://twitter.com/govindprabhu"
"RikAmesz",1,"https://twitter.com/RikAmesz"
"AnB_Law",1,"https://twitter.com/AnB_Law"
"tsadekola",1,"https://twitter.com/tsadekola"
"ValkyrieIntel",1,"https://twitter.com/ValkyrieIntel"
"feriahikmet",1,"https://twitter.com/feriahikmet"
"VerticalLeap",1,"https://twitter.com/VerticalLeap"
"ihound1",1,"https://twitter.com/ihound1"
"AnnieCBrooks",1,"https://twitter.com/AnnieCBrooks"
"eziosavva",1,"https://twitter.com/eziosavva"
"teergsnaj",1,"https://twitter.com/teergsnaj"
"agusset1awan",1,"https://twitter.com/agusset1awan"
"asianabsolute",1,"https://twitter.com/asianabsolute"
"CarrieGaard",1,"https://twitter.com/CarrieGaard"
"FusionTourism",1,"https://twitter.com/FusionTourism"
"24MarkJones24",1,"https://twitter.com/24MarkJones24"
"JointAirPower",1,"https://twitter.com/JointAirPower"
"StartupTracker",1,"https://twitter.com/StartupTracker"
"BrainCreators",1,"https://twitter.com/BrainCreators"
"danc0hen",1,"https://twitter.com/danc0hen"
"amitdel1964",1,"https://twitter.com/amitdel1964"
"rzembo",1,"https://twitter.com/rzembo"
"Stefano_Budoia",1,"https://twitter.com/Stefano_Budoia"
"schurli666",1,"https://twitter.com/schurli666"
"a35362",1,"https://twitter.com/a35362"
"erdelcroix",1,"https://twitter.com/erdelcroix"
"FOSS_Linux",1,"https://twitter.com/FOSS_Linux"
"LondonArtSoc",1,"https://twitter.com/LondonArtSoc"
"webpageland",1,"https://twitter.com/webpageland"
"dawnnbooks",1,"https://twitter.com/dawnnbooks"
"bfcobert",1,"https://twitter.com/bfcobert"
"veryableops",1,"https://twitter.com/veryableops"
"silverstar22b",1,"https://twitter.com/silverstar22b"
"BIScorecard",1,"https://twitter.com/BIScorecard"
"HarveyBurrows10",1,"https://twitter.com/HarveyBurrows10"
"julianfperez",1,"https://twitter.com/julianfperez"
"CirrusMD",1,"https://twitter.com/CirrusMD"
"RhopointC",1,"https://twitter.com/RhopointC"
"FT4GXiaochen",1,"https://twitter.com/FT4GXiaochen"
"urockcliffe",1,"https://twitter.com/urockcliffe"
"thelessonguide",1,"https://twitter.com/thelessonguide"
"AdityaTweeted",1,"https://twitter.com/AdityaTweeted"
"Sripuram",1,"https://twitter.com/Sripuram"
"rachelcooke_hpe",1,"https://twitter.com/rachelcooke_hpe"
"DaveDeMichele",1,"https://twitter.com/DaveDeMichele"
"VicSquareTech",1,"https://twitter.com/VicSquareTech"
"AlxLifanov",1,"https://twitter.com/AlxLifanov"
"Prana_Ventures",1,"https://twitter.com/Prana_Ventures"
"AcornWork",1,"https://twitter.com/AcornWork"
"sandygautam",1,"https://twitter.com/sandygautam"
"livepositive_uk",1,"https://twitter.com/livepositive_uk"
"moneyreturnpro",1,"https://twitter.com/moneyreturnpro"
"russfrith",1,"https://twitter.com/russfrith"
"alexnousias",1,"https://twitter.com/alexnousias"
"justinmassa",1,"https://twitter.com/justinmassa"
"tynschouten",1,"https://twitter.com/tynschouten"
"finacanada",1,"https://twitter.com/finacanada"
"jc_pzz",1,"https://twitter.com/jc_pzz"
"VezSamuel",1,"https://twitter.com/VezSamuel"
"GhanaInfo",1,"https://twitter.com/GhanaInfo"
"FortiasJerome",1,"https://twitter.com/FortiasJerome"
"ReggaeFloripa",1,"https://twitter.com/ReggaeFloripa"
"Sprajy",1,"https://twitter.com/Sprajy"
"sfbayviewhp",1,"https://twitter.com/sfbayviewhp"
"comcomodel",1,"https://twitter.com/comcomodel"
"ErnstJanBos",1,"https://twitter.com/ErnstJanBos"
"MDRobinson",1,"https://twitter.com/MDRobinson"
"midousujikun",1,"https://twitter.com/midousujikun"
"hugotoledo_usa",1,"https://twitter.com/hugotoledo_usa"
"roesslerj",1,"https://twitter.com/roesslerj"
"AITCAAI",1,"https://twitter.com/AITCAAI"
"pattycavazos_",1,"https://twitter.com/pattycavazos_"
"rohitprabhakar",1,"https://twitter.com/rohitprabhakar"
"AfroRoboticist",1,"https://twitter.com/AfroRoboticist"
"dismay22",1,"https://twitter.com/dismay22"
"GDBALA",1,"https://twitter.com/GDBALA"
"IdentityMonk",1,"https://twitter.com/IdentityMonk"
"alex__cook",1,"https://twitter.com/alex__cook"
"EdtechMcKean",1,"https://twitter.com/EdtechMcKean"
"Aqua_Design_Int",1,"https://twitter.com/Aqua_Design_Int"
"sap4good",1,"https://twitter.com/sap4good"
"reg_nerd",1,"https://twitter.com/reg_nerd"
"WeAreProbable",1,"https://twitter.com/WeAreProbable"
"Deepakpal",1,"https://twitter.com/Deepakpal"
"roninai",1,"https://twitter.com/roninai"
"ShivamKotwalia",1,"https://twitter.com/ShivamKotwalia"
"JN_Seattle",1,"https://twitter.com/JN_Seattle"
"brandwhispers",1,"https://twitter.com/brandwhispers"
"pairedsourcing",1,"https://twitter.com/pairedsourcing"
"gerakanakis",1,"https://twitter.com/gerakanakis"
"Shipper_cast",1,"https://twitter.com/Shipper_cast"
"ibuyrite",1,"https://twitter.com/ibuyrite"
"greenpact",1,"https://twitter.com/greenpact"
"rachadelasri",1,"https://twitter.com/rachadelasri"
"Dan_Drori",1,"https://twitter.com/Dan_Drori"
"LaionAzeredo",1,"https://twitter.com/LaionAzeredo"
"touchpoll_kc",1,"https://twitter.com/touchpoll_kc"
"AnandaPornStar",1,"https://twitter.com/AnandaPornStar"
"blacksquire_",1,"https://twitter.com/blacksquire_"
"weareoutofbox",1,"https://twitter.com/weareoutofbox"
"IBMIoTSupport",1,"https://twitter.com/IBMIoTSupport"
"insuranceblitz",1,"https://twitter.com/insuranceblitz"
"durtyporno",1,"https://twitter.com/durtyporno"
"MarcelloPichini",1,"https://twitter.com/MarcelloPichini"
"My_topnews",1,"https://twitter.com/My_topnews"
"paulclegg",1,"https://twitter.com/paulclegg"
"whoellri",1,"https://twitter.com/whoellri"
"thought_academy",1,"https://twitter.com/thought_academy"
"susansmithmktg",1,"https://twitter.com/susansmithmktg"
"AsiaLindsay",1,"https://twitter.com/AsiaLindsay"
"i_Know_First",1,"https://twitter.com/i_Know_First"
"skazan",1,"https://twitter.com/skazan"
"The_Artery",1,"https://twitter.com/The_Artery"
"aioppreview",1,"https://twitter.com/aioppreview"
"ValentinaStoic4",1,"https://twitter.com/ValentinaStoic4"
"ItsRaupes",1,"https://twitter.com/ItsRaupes"
"Ambal",1,"https://twitter.com/Ambal"
"BforBStaffs",1,"https://twitter.com/BforBStaffs"
"workethicsng",1,"https://twitter.com/workethicsng"
"bayoewebid",1,"https://twitter.com/bayoewebid"
"LZPhD",1,"https://twitter.com/LZPhD"
"cliffweaver",1,"https://twitter.com/cliffweaver"
"SmartDesigns_eu",1,"https://twitter.com/SmartDesigns_eu"
"mike_daly1",1,"https://twitter.com/mike_daly1"
"Tech_Journalism",1,"https://twitter.com/Tech_Journalism"
"RicardoCPrates",1,"https://twitter.com/RicardoCPrates"
"redroompodcast",1,"https://twitter.com/redroompodcast"
"skuidify",1,"https://twitter.com/skuidify"
"FibroFlutters",1,"https://twitter.com/FibroFlutters"
"m_a_r_t_i_n",1,"https://twitter.com/m_a_r_t_i_n"
"thenextstepsllc",1,"https://twitter.com/thenextstepsllc"
"dmclive",1,"https://twitter.com/dmclive"
"DigitalGodess",1,"https://twitter.com/DigitalGodess"
"VVIP",1,"https://twitter.com/VVIP"
"HiTrustCorp",1,"https://twitter.com/HiTrustCorp"
"iceandy",1,"https://twitter.com/iceandy"
"harleenas",1,"https://twitter.com/harleenas"
"ahmedbax",1,"https://twitter.com/ahmedbax"
"SCH360",1,"https://twitter.com/SCH360"
"PBMedia",1,"https://twitter.com/PBMedia"
"aitechnorth",1,"https://twitter.com/aitechnorth"
"CoachToddParker",1,"https://twitter.com/CoachToddParker"
"nineleaps",1,"https://twitter.com/nineleaps"
"heypivot",1,"https://twitter.com/heypivot"
"Pillai_Sunil",1,"https://twitter.com/Pillai_Sunil"
"RynFnk",1,"https://twitter.com/RynFnk"
"MadhavMeshram",1,"https://twitter.com/MadhavMeshram"
"mark_fallows",1,"https://twitter.com/mark_fallows"
"VentureMagMedia",1,"https://twitter.com/VentureMagMedia"
"wsiabelpardo",1,"https://twitter.com/wsiabelpardo"
"DavidJStarr",1,"https://twitter.com/DavidJStarr"
"WiseWally",1,"https://twitter.com/WiseWally"
"mattia_reggiani",1,"https://twitter.com/mattia_reggiani"
"connie9888",1,"https://twitter.com/connie9888"
"aimactek1",1,"https://twitter.com/aimactek1"
"james_addicott",1,"https://twitter.com/james_addicott"
"storyspring",1,"https://twitter.com/storyspring"
"GoLancasterUK",1,"https://twitter.com/GoLancasterUK"
"readyforthenet",1,"https://twitter.com/readyforthenet"
"pauloflaherty",1,"https://twitter.com/pauloflaherty"
"hart_levine",1,"https://twitter.com/hart_levine"
"AGROWN1",1,"https://twitter.com/AGROWN1"
"dogetalist",1,"https://twitter.com/dogetalist"
"CarrieJLittle",1,"https://twitter.com/CarrieJLittle"
"mtzouvelekas",1,"https://twitter.com/mtzouvelekas"
"johndczerwinski",1,"https://twitter.com/johndczerwinski"
"IBDPCo_inSing",1,"https://twitter.com/IBDPCo_inSing"
"TeriLowinger",1,"https://twitter.com/TeriLowinger"
"tinawhitfield",1,"https://twitter.com/tinawhitfield"
"victoralexiev",1,"https://twitter.com/victoralexiev"
"ZupidStombies",1,"https://twitter.com/ZupidStombies"
"ITCommunicatGKr",1,"https://twitter.com/ITCommunicatGKr"
"adrianai",1,"https://twitter.com/adrianai"
"CastechFoundrie",1,"https://twitter.com/CastechFoundrie"
"r_manasa",1,"https://twitter.com/r_manasa"
"evolveitinc",1,"https://twitter.com/evolveitinc"
"prizmatics",1,"https://twitter.com/prizmatics"
"valerianbranco",1,"https://twitter.com/valerianbranco"
"DeRealAmericans",1,"https://twitter.com/DeRealAmericans"
"pfnickel",1,"https://twitter.com/pfnickel"
"twinmoon",1,"https://twitter.com/twinmoon"
"tatianamejia",1,"https://twitter.com/tatianamejia"
"ygg_studios",1,"https://twitter.com/ygg_studios"
"MarekKosniowski",1,"https://twitter.com/MarekKosniowski"
"Joule_CMA",1,"https://twitter.com/Joule_CMA"
"BegumMoralioglu",1,"https://twitter.com/BegumMoralioglu"
"A_C_Grace",1,"https://twitter.com/A_C_Grace"
"jma_bdtips",1,"https://twitter.com/jma_bdtips"
"its_ger",1,"https://twitter.com/its_ger"
"thomasheimann",1,"https://twitter.com/thomasheimann"
"InsightsonIoT",1,"https://twitter.com/InsightsonIoT"
"MobileOpNews",1,"https://twitter.com/MobileOpNews"
"HCreditpros",1,"https://twitter.com/HCreditpros"
"Assignment_Easy",1,"https://twitter.com/Assignment_Easy"
"sugashwar",1,"https://twitter.com/sugashwar"
"mkazazis",1,"https://twitter.com/mkazazis"
"songbird_63366",1,"https://twitter.com/songbird_63366"
"BI_United",1,"https://twitter.com/BI_United"
"PatrickSeaman",1,"https://twitter.com/PatrickSeaman"
"kommoptimierer",1,"https://twitter.com/kommoptimierer"
"Eli_on_AI",1,"https://twitter.com/Eli_on_AI"
"pigbar",1,"https://twitter.com/pigbar"
"LnTTechservices",1,"https://twitter.com/LnTTechservices"
"mHealthSurgeon",1,"https://twitter.com/mHealthSurgeon"
"billloguidice",1,"https://twitter.com/billloguidice"
"YourTechBud",1,"https://twitter.com/YourTechBud"
"MobileTechSol",1,"https://twitter.com/MobileTechSol"
"probestrev",1,"https://twitter.com/probestrev"
"wendytapperux",1,"https://twitter.com/wendytapperux"
"Debbie_h2o",1,"https://twitter.com/Debbie_h2o"
"i4innovations",1,"https://twitter.com/i4innovations"
"shanemdowd",1,"https://twitter.com/shanemdowd"
"KherPavitra",1,"https://twitter.com/KherPavitra"
"PinCap_In",1,"https://twitter.com/PinCap_In"
"vytautasalech",1,"https://twitter.com/vytautasalech"
"_HuwRoberts",1,"https://twitter.com/_HuwRoberts"
"simonraikallen",1,"https://twitter.com/simonraikallen"
"JFMarieOnTwitt",1,"https://twitter.com/JFMarieOnTwitt"
"robinravi",1,"https://twitter.com/robinravi"
"valinatar",1,"https://twitter.com/valinatar"
"webpage_tips",1,"https://twitter.com/webpage_tips"
"Scienceonline_",1,"https://twitter.com/Scienceonline_"
"msmitchell357",1,"https://twitter.com/msmitchell357"
"MrTUhlhorn",1,"https://twitter.com/MrTUhlhorn"
"JoelDavis_",1,"https://twitter.com/JoelDavis_"
"theolynn",1,"https://twitter.com/theolynn"
